engine_size,horsepower,weight,cylinders,age,turbo_pressure,fuel_octane,drivetrain_ratio,compression_ratio,aerodynamic_drag,tire_width,ambient_temp,altitude,ethanol_blend,targets
3.2984978769721898,268,1370,8,2,0.0,89,4.3308044615981665,10.79799752321142,0.40931721206514093,240,15.554139524661126,315,15,20.898956383826686
1.5863486147835515,195,1500,12,2,0.0,87,2.965497124635222,11.382986765436435,0.2902923486986888,207,4.724401497708204,511,10,36.38914467100398
4.100012644264575,308,1878,4,18,0.0,87,3.985427534549632,11.593340422768433,0.2718944279553875,246,12.654116488905828,785,10,24.003868245790827
1.990993950448932,154,1502,6,5,0.0,91,3.5749957411907842,8.64439922524018,0.3320398324634817,213,31.250181394117856,41,85,32.422997599185194
2.8858478758442234,164,1896,4,7,1.0935299734805461,91,3.6734556447550575,11.151841651550848,0.34033438579781816,254,28.10559646642202,226,85,31.135450860851613
1.976532399248216,410,1669,4,2,0.0,87,3.8360356130349484,8.760880605728566,0.36145803627418205,290,38.14688387723274,120,10,23.859708145745998
1.99220020515654,163,1827,6,0,0.6427435748367819,93,4.926445581751983,10.58923755765545,0.3060951606800476,184,43.13941552960328,504,10,29.576522688249682
1.6414659809426064,371,1517,12,0,1.173406859364531,93,4.034363222530934,9.980238939973374,0.2984568877635153,246,43.308519843224126,532,0,30.499572303986337
2.099487726644587,161,1414,8,1,0.0,91,2.96053898651806,8.602150389398984,0.3050296212439501,232,22.56852503617936,595,10,30.6775075839746
2.25083113883581,227,1034,4,12,0.7623140115633339,87,2.89091439381186,9.440144074810185,0.3141787086956067,195,26.398001614949507,89,0,42.94371724663423
1.5303699780333144,236,900,4,0,0.0,87,3.713972505861306,10.945055546885834,0.3216817884544922,255,10.449922118045215,1844,10,39.923795460825495
1.9275204855667032,140,1362,6,11,1.3431811050637732,93,4.049459170675566,11.258356729484365,0.35772244260303465,258,27.744917271265056,3,10,31.343291870954058
1.6265568145538862,294,900,3,1,1.7699702372254627,95,3.8327256678630417,11.111233639145738,0.33181274908895897,256,18.341659294976573,476,10,45.06047745918262
4.503624082697694,147,1467,6,4,0.0,93,2.086374258906981,10.044394468646264,0.3121597192910167,217,3.267800470615324,630,10,29.073269243572135
1.95149204354074,150,1731,4,6,1.3583567808913637,93,4.103573304284267,9.573060276998325,0.3615169519854867,202,37.9282473284175,440,0,37.075263370633515
3.45848714835994,145,1508,3,3,0.0,89,4.661322928108531,10.947998659002321,0.28877579966331707,221,5.119820548091775,49,85,32.41235611234545
1.880489629614663,115,900,4,8,1.1626324003495228,89,4.027662158773908,9.364868080590488,0.3891778767744764,219,1.3402703589421492,6,15,36.09978956692931
2.205051080824348,330,1351,4,7,0.0,93,3.8790649500181233,10.308661197349068,0.31064869378224136,247,29.022988765720008,106,0,33.23285456423858
1.2681036238107208,198,1682,6,3,0.7969445760215961,87,3.4002527017042423,10.480037654503226,0.32084418554241145,258,15.839969993857636,136,10,29.286605286705825
1.7220657589952557,215,1937,6,0,0.0,87,3.689021601615472,9.412233924366811,0.3148344100879595,210,10.417516737135381,13,10,30.256397238699037
2.1677443020790057,226,1675,4,15,0.9830351882415771,89,2.72156531718296,9.668216640577418,0.3327212627362382,225,30.523224252619592,964,10,30.572803839236137
3.5081938796291245,201,1490,4,15,1.6158392433264188,93,2.3837257748907974,11.416397231316004,0.24853375877435532,208,34.479276335830484,120,0,30.27575454161176
2.176447525601685,158,1656,6,2,0.0,87,3.305363597000913,9.418100222120975,0.3504869061881952,211,6.291656496148866,972,0,26.070174830213336
3.2684050918088126,193,2137,4,15,0.0,89,4.353539208200566,8.206769846264205,0.30248467097351744,222,11.372966799963288,22,0,23.51022785936302
2.5199906433775494,225,1501,6,4,1.7356064167105867,91,4.874553900183766,11.471609482004027,0.37384049606656056,231,14.8800213993577,556,10,25.781890213266276
3.5593945807424925,155,971,5,15,1.1178314420504818,89,3.447307674838115,10.689918415661515,0.32377413954840156,241,21.867174451424418,56,10,33.96733454809068
1.9725659816335732,196,1328,6,7,0.0,91,2.7031854876030623,9.448510111302594,0.34264994258397524,267,24.90682036020792,203,10,26.860269151640153
4.648655084980978,348,1230,10,15,0.7402714312630139,91,2.944943463646057,10.24333248008401,0.32961989626142363,223,25.93439959141822,73,0,22.068631060068913
1.6991214595484496,193,1084,6,0,0.0,93,3.61953548718988,10.709525706073505,0.28290243619813543,221,18.970997923975503,538,85,38.88676207270407
1.5399321515667856,276,1242,10,5,0.0,93,4.0542309219176245,11.526768422551562,0.32007235241221366,175,3.2334285652137638,246,0,38.05380414872229
1.3184825640044688,83,2457,4,0,0.8039650141501433,95,2.3250727326710665,10.899659223039727,0.26874009349739325,227,10.716057053726422,633,0,36.61277859281978
4.553329096780969,291,1134,8,5,0.0,87,3.0270664476527536,9.572704023157618,0.3397366504084874,229,17.09044789293548,263,10,20.466644427889285
2.682654127179579,129,1314,4,3,0.9516585349935723,87,3.4680518695024203,11.729296092134089,0.22972662122423393,262,27.997073684856563,74,10,34.79214714192199
1.7915080358880504,294,2467,4,8,0.0,93,2.8524333708893157,9.206068536936854,0.3015426273451994,175,23.115048932222454,620,0,21.89043744804543
3.1178945300401533,331,1689,4,1,1.5049219002734553,89,2.974819266738436,11.632149548653478,0.3883531934025534,220,18.700620856856595,2725,10,28.665971552340608
2.5617542168835796,280,1609,4,4,0.0,87,3.480482467178995,12.38847523547626,0.2920108925875614,231,30.84643828412016,670,10,36.044234624982906
4.007407866549743,207,1676,6,10,1.3648282233417142,87,3.3310728859333407,10.429089722010263,0.2421383670733203,249,36.18904273449931,18,0,24.70045859605942
1.1714689903079065,144,1553,6,1,0.0,89,3.4624223761498976,12.127380439128613,0.2736084926075675,217,26.7434018760883,137,0,38.966456370714816
1.8351458526668316,286,1324,4,14,0.0,87,2.9097242590815586,10.447422272915436,0.3973871705931721,259,18.337745439219834,114,0,32.21164779319782
1.7127795447112748,197,1599,12,0,0.0,89,3.1709002396257633,11.511702827420415,0.39542019813299006,208,37.14043969208312,98,10,34.195546437109684
1.0092536156507341,218,1678,6,9,0.0,91,2.832282323897348,9.758873106781344,0.30976493982719916,250,16.324862905384467,343,10,37.3358355571999
2.9186305649690976,175,900,4,0,0.0,91,3.408309981584083,13.16415909931072,0.41159335890483056,258,28.08969113590434,248,10,47.77555876865386
1.8319137866739845,226,1326,6,0,0.0,91,4.053170675493631,8.329717875368694,0.42258428530552306,228,15.386963302205183,412,15,32.57717555159947
2.608749327819187,222,900,6,11,0.0,87,3.5760061357040978,9.195999656475857,0.37006476397267707,190,25.595412080087424,54,10,31.45403286453058
4.599373860811475,161,1171,3,0,0.0,93,3.420309625623709,12.888359138207498,0.33537304595657613,256,3.2705433827505423,57,0,40.57852793816822
1.7795574465544544,271,1668,6,8,0.0,87,3.844525998379682,9.393292574052445,0.35737470687096695,203,15.88383512703017,557,85,20.055868588628705
1.7377591806818151,409,1335,4,3,1.6184957447022235,95,3.627946135255502,10.755242797383838,0.38281295862460063,188,22.30631822825807,324,10,38.65907425716361
2.0991499129209497,341,1402,6,11,0.0,93,2.887230274064615,12.399302282592238,0.22,217,12.285566289776398,155,0,36.06391297906034
2.844924625471475,424,900,3,1,0.0,87,4.212531346467429,10.837628953012599,0.28847697278372253,208,6.612467014507164,429,10,37.07911168607334
1.6514446348740155,193,1012,4,4,1.435784182548989,87,3.31961690199333,12.699409312212294,0.3646535676017033,240,13.426464768679166,50,10,38.65128345601671
1.6147230259449266,168,1078,6,1,1.0663653079366895,87,3.5266415002934557,9.112581288534187,0.28635200769278496,236,14.797667332173381,1,15,31.84044885478155
2.915426859490236,123,900,4,7,0.0,87,4.041996301252357,11.946436114993777,0.30648944443025783,208,27.720387607795935,159,85,36.35065377251595
2.2991138436942617,210,1552,4,1,0.9518514078564895,87,4.363354377238883,10.91653214238025,0.2658196065979609,194,16.380582583275054,32,0,37.59360319462705
0.984467008826864,221,1515,4,6,0.0,87,4.199352130091294,10.161774096962901,0.28825920890807133,213,25.55290805240559,411,15,38.547542865712686
1.311423082598359,238,1780,8,3,0.0,87,4.174022172315378,12.018420773580111,0.3695215138116512,286,35.19706416068606,445,15,31.74723905229589
3.405638881302314,159,1944,6,0,0.0,89,4.176640307581443,10.45384942913942,0.3542416533450953,243,32.79914862051294,631,0,26.774141193285395
2.3179308183753333,254,1980,8,8,0.0,93,2.5995469680793444,10.799512922932047,0.303543704175149,183,29.016641182353947,1216,0,28.94603213671089
1.5422330893667304,232,1623,6,2,0.3,87,3.432240451108524,9.763743197046544,0.26662138629472526,262,30.549903852262705,682,85,24.95326726937188
1.8971573228644505,255,1566,4,2,0.6193611183670196,89,3.621899100737954,11.058944711910213,0.3441975145694608,227,12.286955233137423,350,10,34.21653320778154
2.0231037366273807,276,1598,6,1,0.7889890198453808,89,3.70695785692667,8.141504470565549,0.32794302905479683,186,23.45921675222873,209,0,23.64412447606695
2.605192779458392,175,1145,4,4,0.0,95,4.0573740704234575,10.732477620473123,0.34039798261892185,255,12.975479509088272,631,10,41.69901860090842
1.2518316662975415,242,1594,6,0,0.0,87,3.763662325380611,10.607687761570224,0.29659050885001814,223,9.427705873000454,28,0,32.71373704826442
1.5003040708512927,337,1319,6,7,0.0,87,3.6444734010181654,8.652909699256039,0.3207868743472885,245,22.32514249475871,1133,10,24.375922648740175
2.21562496336205,269,1069,12,5,1.1789150412901062,87,3.288723653294725,9.67736925216464,0.3311813458239188,247,19.302632154906732,283,85,28.58102542237296
1.9446031044264256,234,900,6,2,1.3672957648575494,89,3.611913517524854,8.0,0.36743352868495854,202,10.94793482718458,371,10,28.819833250556744
2.4599738355264424,182,900,8,5,0.9805889835680778,89,4.631569770880846,10.380014804612701,0.3585319467825865,252,11.083805315770464,462,0,27.64150279374774
1.3095353909709058,213,1410,4,0,1.3291061095552208,87,2.9729354666016246,11.768088041127022,0.350826091775014,206,35.45552640062948,1056,0,36.04766232973382
2.281869439687112,142,1261,4,4,0.0,93,2.483406530173893,12.082241603355067,0.4030239716708974,235,22.94824988624819,141,15,39.43712677458939
2.950734925999562,311,1236,4,3,1.3903507155984722,87,4.974168406379518,10.895142023940256,0.2885918369473757,198,4.398502553280508,115,0,27.06932142947407
2.3878335525819767,183,1095,8,3,0.0,91,3.719136546171132,10.391247380594752,0.3061329658144823,226,28.14362710884362,126,0,33.90367890749258
2.1142266783366077,167,1302,4,3,1.0655846566174199,93,3.4966106794172767,9.651082514530893,0.2829304491808026,212,16.309529787560383,411,10,38.422686084535094
1.9472940439515956,148,1115,10,3,0.0,89,2.952656509811577,9.890391731489089,0.33196433786522306,231,2.4386132775266134,9,15,37.360044660743654
1.503509581961617,178,1532,8,1,1.5293150887359053,87,3.2081741228160285,11.01339990477966,0.3312568861748714,175,4.22697002666596,238,10,26.275743607684817
1.963641176032572,195,1757,4,2,1.0525471262484825,91,3.860916907932118,11.3947067996704,0.36706642553760904,269,17.19088111184844,407,85,23.528418020639748
3.129574486508752,364,1328,6,1,0.0,87,3.507031618172801,12.3599692632082,0.29900847257160273,242,2.115376300709947,2061,15,27.135861499841326
1.9315832872369019,182,1880,6,1,0.0,87,2.7305364192936685,8.365714454336914,0.2726936935714681,259,26.4541929821388,235,15,32.59020318965115
1.4748681614483554,397,1228,4,3,1.3848854471165377,87,3.1014884011571078,9.864041304142253,0.33484095893636895,236,21.43006606195951,568,0,31.46622012168899
1.695052169681831,365,900,8,1,0.0,87,4.350752754157882,9.365420862063617,0.333011683348399,226,40.79461177885094,158,0,30.65187223023978
2.160409104614458,360,1976,4,14,1.6274961642021792,89,3.2912236580156207,11.241097933560244,0.3367055398260906,220,6.176354521679272,20,0,22.753877480036607
1.7669768659674774,287,900,4,4,0.0,91,4.751413475828349,9.531481226338467,0.282775340104422,260,30.987773500657312,19,10,39.43594769343738
2.3865675188782762,132,1303,4,2,0.0,91,3.512602307702533,12.620800597472922,0.3025440111302487,226,29.02739885050906,586,15,45.02572304941407
2.418131939519741,343,1774,6,0,0.0,87,4.451532896858475,9.04708033140533,0.3423870556767743,246,20.325748109002202,27,15,22.618261924760276
2.7487440908942133,137,1933,4,11,0.8853997512645256,93,3.297132845857577,9.675977227555894,0.33912255917415135,225,24.107163843100764,70,10,28.948514605929375
3.314297929690911,161,1443,8,2,0.0,87,3.826595430446336,9.76917158621074,0.27297974730927627,238,10.280831293314666,589,0,29.604409038017074
2.8535121061013013,195,1299,4,19,0.0,89,2.8817755091518182,10.942982962626822,0.3503335029035796,234,28.931567241137206,294,0,39.51690997185513
1.4521080490034004,184,2234,6,2,0.7813182100998165,91,3.0511343030615197,9.186553507357122,0.2622571143589977,175,-1.8356752984100098,225,0,20.834677104528733
1.4677974498016972,317,1821,12,5,0.7055368221130867,89,4.035105364484748,10.075952511117716,0.2511790381663236,268,33.723385077512006,228,10,29.092900338000696
1.9610498806791157,302,1876,10,0,0.0,91,3.6081485538708233,9.800954037346637,0.3075051905919603,249,11.763191625542799,106,15,24.02204474627122
1.7195947024815201,223,1666,8,15,0.0,89,3.885731051884974,9.784476196410917,0.322441340457301,186,16.398264390370507,29,0,25.975020378112493
1.3520009030590991,285,1711,4,6,0.0,91,2.8563934614814044,12.979233507308864,0.3150166958798609,246,29.798285323653296,1594,10,32.319075539479165
1.7253119453866974,245,1590,4,3,1.0738886808904682,89,2.906812251052406,9.09429973755455,0.2379177278189251,240,30.21288291020754,224,10,30.317184543932314
1.7056060007274336,231,1453,6,0,0.0,87,3.0911920249073854,9.489717483332715,0.27907846755525934,234,34.36445390884222,279,10,32.81995922437718
1.5917806433425468,202,900,3,23,0.0,93,4.199042223822943,10.503573916373947,0.28995356731418565,221,9.116952819851852,949,0,40.23338633045845
1.8030391897570013,175,1030,8,0,1.6917210560124456,93,3.8266532599030123,11.978790007722907,0.3317548641204958,204,16.836357449526567,83,10,41.36538076206844
3.0418254056920406,101,1736,4,3,0.916303033268737,95,3.5874776904535226,9.59443199713825,0.3157968391867396,238,19.81004461204192,61,85,27.85969996316436
2.159190352101826,314,1920,8,1,2.000474343473856,87,4.392966946592482,9.631160567955082,0.2669988830153607,229,-0.45109257457674445,454,0,16.7021689230384
4.783311918789661,180,1562,4,4,0.5845782495004633,93,3.808577069197724,12.238926635304066,0.34830634401791005,250,28.879782883333974,483,0,36.686887213852636
2.137587518048562,185,1114,6,4,0.0,87,3.6217728138475733,8.487852732613472,0.31806258553572214,194,23.675513030163568,63,10,31.18848621871987
1.8193457876294352,176,1570,3,10,1.2494759874962316,87,4.232852656238582,9.045374053383236,0.318293181876352,237,20.517181539735347,798,0,30.367319410528605
2.0166677265353132,256,1631,8,1,0.0,95,4.267888532505961,10.629429748298922,0.3833338161299892,217,2.757985050495403,673,10,25.07769349609204
2.202894533095631,278,900,8,6,0.7112328383973321,87,2.546899066662993,8.0,0.2848011333466128,229,13.012735422189063,122,10,26.227193049668475
2.345125421250701,188,2025,6,3,1.1438915048223133,89,3.5078683258078622,10.915296852636924,0.2861483492373557,210,30.80421118732623,149,10,26.289684656296878
4.165552683985239,234,1801,4,2,0.0,95,4.37512987381235,10.170549856852285,0.34803951902016006,175,24.25758492223519,927,0,32.3598623099109
1.4980104143761104,193,1127,6,12,0.0,95,4.469242271718667,12.507425717043905,0.2978430380605069,238,10.365748062803666,36,0,42.36444845546074
2.720093134542157,314,1470,8,11,1.5030870869215525,89,3.509139560683256,11.536768215980592,0.3867524590164299,175,16.85687889683305,49,85,15.134483167815299
2.165633025320454,264,1383,8,10,0.0,93,3.2066591345465953,8.6792741917899,0.31298787974861336,237,17.181420222355538,407,10,27.764923386682497
1.1619687794206202,116,1950,6,6,0.9543214920571732,89,3.320982277035114,8.648515621068894,0.3834003078839626,198,8.860811135099576,215,10,18.9759589852669
2.637270745094609,274,1300,4,1,1.3282723423892624,89,2.9467184163681805,9.631022208135418,0.22,209,22.36548390843737,340,10,37.85483370718597
3.1382591843066336,240,1080,12,1,0.0,91,3.490431548647828,12.496580402615768,0.3214405364733599,266,33.29404471154448,124,85,36.62123248532617
1.491807181749808,171,1458,6,2,0.0,95,2.5608841532373074,9.848045552275062,0.3107038577675308,234,6.708244269065682,79,10,34.379360093273434
2.0074658314343394,163,1133,4,6,1.2597889275134813,91,3.7502147569297763,11.47103044389611,0.3750661598724481,225,21.239881322526866,22,0,41.41847523298458
1.1008977775087179,300,1836,10,1,0.9909480803059629,89,3.8332437991048587,11.446342341456777,0.3261502875628634,208,19.986940491938093,428,85,21.151452628618305
1.2961751548048444,308,1466,8,4,1.550153883997015,93,3.50505468617044,9.579673947566581,0.32369537484213096,223,0.7358401604504721,131,0,24.286753983165738
2.90609528063613,245,1082,4,8,0.0,95,2.9682125309475524,11.894998932964722,0.2751191612871507,240,27.33467213051806,322,15,41.24790718152652
1.7104461157572877,190,1241,3,3,0.7157417395617045,91,3.2585758023466327,10.042132966583328,0.36046650690410276,195,6.428734495652455,50,0,41.14031635486331
1.366043982661203,172,1334,4,4,0.0,91,2.8977437656182103,10.656278058494124,0.2717377497287596,215,22.32636839696014,708,0,40.751676241070165
2.1821510872369556,174,1386,6,1,1.0018063854903168,89,3.6568415465002655,10.732479220844777,0.3394630122496611,211,20.631034248582566,824,85,22.757947807555155
1.677250170305091,204,920,3,2,0.7644761287876901,93,3.2504759782450354,10.24036021929171,0.36928515650694704,204,9.100329202272675,1126,85,36.88761467560313
1.707810976556344,334,1087,12,2,0.0,91,3.2662731738707995,10.136739197592702,0.3208730796286837,203,3.7016113751003346,174,0,32.84818376657538
2.6084706949867686,128,1588,4,3,0.0,93,4.24923029181308,13.26909776402853,0.3792685654638093,261,12.432747734171594,271,0,45.045805667783185
1.3409701229513098,232,1941,10,6,0.9828690147423289,87,3.9783881808117774,10.871498223766428,0.3311409597349646,233,26.185746443509082,612,85,20.844477913249328
1.466857233226955,205,1312,6,1,1.3153227193907753,95,4.308740982558082,10.068678408407212,0.37271674503555496,246,29.60233529465919,588,15,38.27796340130976
2.1253319400339046,266,1525,12,5,0.0,87,3.0151810862842643,10.420329168550587,0.32467763174576,222,41.44344768603126,296,15,34.531009368738246
2.827218671395327,160,2310,4,4,0.0,87,5.4358923215055865,10.62874919620567,0.4097417242033324,250,25.487856728855682,66,10,25.68587751636131
3.1060633033942056,213,1577,4,1,1.4149955275352701,89,4.217452011911024,9.473842826941015,0.28165577135770803,274,15.253288723860658,16,0,27.410343141754787
1.5955657856357144,305,900,10,2,0.0,93,3.92205002253313,11.48265499989845,0.28579463227960866,178,7.3291651811584675,669,10,37.55327797692314
2.79569836715594,246,1689,3,0,0.0,87,3.6805377989738224,12.239416188651225,0.2307066052435272,191,-0.9884039689815403,1153,15,31.122290599644142
1.530432227719003,194,1568,4,5,0.0,87,2.1677951022218833,8.744143832707744,0.30423790600465445,204,14.707086029651892,399,0,32.48618537621739
3.8158874977028066,169,1340,4,0,0.9743711454738591,87,3.0629718337391294,9.297504175384544,0.41925533573150264,179,4.893618974280265,809,85,24.608535992325038
1.3541583820565437,366,1096,6,7,0.0,87,2.110700145996556,10.340120344485022,0.32256270996240954,247,28.85502451582117,244,10,31.814532559030184
3.2058189609764427,144,1780,8,0,0.0,93,4.40650545269476,10.395944069202926,0.3487346503629022,207,31.663506923763627,841,10,30.02415144205986
1.600362014336655,386,900,6,4,1.428939622838143,93,3.125716490819019,10.672800162789704,0.41075913249155527,256,20.875153568114666,450,0,31.425147563884554
4.074044575399481,243,1343,4,0,0.0,89,3.8918418287338827,8.679435706549308,0.289282181969514,233,22.88814496787415,87,0,31.788704963623196
2.476787246209689,220,1367,6,8,0.0,87,4.15074502233696,9.805361612229657,0.27631710817092314,194,12.83103981266821,191,10,24.228772023331786
1.4111348159714046,332,1245,8,3,0.0,87,2.810321680098118,9.969976882189682,0.37764443915021906,233,31.071464483806288,1209,15,26.54184864305101
1.6773522897058593,338,1455,4,3,0.0,91,3.9780583944030607,10.481007384385652,0.3563320960645526,241,21.504758609209283,461,0,33.260530212129574
2.6469642619913722,237,1056,4,1,0.8345110937410227,91,2.3430952128124036,9.987796448357507,0.33796804198013836,208,14.958211111074498,211,0,40.37911264430174
2.9107929811226394,269,1687,4,5,0.0,87,3.5835722508053545,12.023628812906262,0.3045906025276918,237,23.69190121426081,436,10,32.512410743701906
1.9645231476042515,154,2515,6,1,0.0,91,4.799687263139934,8.49492702810927,0.3759159100122007,239,39.31469338244498,62,10,19.08848338436505
2.0454757404113746,214,1177,12,3,0.0,87,4.1540439197908805,9.946192849490812,0.3459073303889007,219,25.30310709816486,52,0,28.591821630282062
2.625899650758101,182,1639,12,16,0.0,93,4.4922782634334375,8.615691375615178,0.27161816549466117,221,30.571868815759863,51,0,34.28110235867535
2.1088218981622657,368,1550,8,9,0.0,91,2.3400808326379723,12.649000662680017,0.39676573079598376,242,17.520389880596333,76,10,25.095950797125685
1.280529032560288,354,1568,4,6,0.0,89,3.350769736089498,9.940429483670615,0.40261493055795083,218,14.168078949752012,525,0,29.70965523972416
1.515066134851588,155,1333,12,2,0.0,89,3.0958030779569476,10.525521276373707,0.37232060208321216,235,24.74532296241464,280,15,35.04245199487124
2.186477890731585,152,1500,6,14,0.5309210645252497,89,3.7898605014407845,10.600722559524147,0.28261509888965386,175,18.857658764714802,1039,85,27.108877725598433
3.08150725495049,217,1572,12,6,0.9309629915376141,91,2.4788471732685067,10.149567939204927,0.3027086845786476,238,11.975012579085792,153,0,24.4372946746567
3.545197421132448,391,1778,12,12,0.0,87,3.8009878725025468,9.294829806382277,0.290451006817919,186,16.622816051033595,43,10,18.586513067857048
2.6454344292061287,198,1754,4,3,0.0,87,3.4119587354135392,11.534431846814794,0.351551366222987,215,7.749961058750795,100,0,31.481692472202027
2.2267692459566493,499,1947,3,10,0.0,89,3.002498720461043,12.173098092463032,0.32982123431690763,199,24.445190374542978,189,85,25.346540474643355
2.617147175178784,145,1241,6,6,0.0,89,3.6850357443790305,11.948481114255806,0.34585251840985026,254,9.108716295070296,40,85,26.064482308341468
1.5946227731895202,180,1563,10,1,0.0,89,2.0172057932209437,11.466226801012121,0.30351507964355173,248,14.690641027366022,330,10,30.210150503920232
1.90859842523122,153,1444,3,16,1.1486979491418636,87,3.9333941824252245,9.969236879847553,0.35202999845486665,182,24.463336943033017,469,10,36.68211131719589
1.5091615738774373,238,1798,6,0,0.0,89,3.5477556321527666,12.608909881762791,0.3964366885064532,222,23.059923931564786,516,85,25.125115561316335
1.300748783882599,196,951,4,8,0.0,87,4.438371289185503,9.934239658496766,0.3250792884311909,294,20.434189403796175,387,0,42.383760334327235
2.263114934852935,377,1882,4,2,0.0,87,4.188539758311331,9.336276994152449,0.3195786186329871,188,19.8466439509115,50,10,25.60913699840896
2.1488432139152263,191,1610,6,2,0.0,87,2.917479500627823,10.937094829738161,0.28630041568519493,242,17.779104481463683,127,10,24.99168786894452
2.561718621010212,310,1919,4,1,0.0,87,3.298369210156362,12.340955510095341,0.27802011267909865,224,27.47988928272933,602,10,30.53262905972537
2.437905187422143,156,1516,12,2,1.8549617618556848,91,2.941007579940556,8.84502435466353,0.3502717801016191,210,5.238234024071289,77,85,23.89676670632016
2.1922436014586233,209,1436,4,2,1.0327065572041825,87,3.4815145284099365,8.52573706152734,0.26641636622389225,219,24.191939903192143,121,10,28.982107251450508
2.4468851124417044,122,1268,4,1,0.0,95,3.8077223144963344,11.627789237946475,0.2494255663248363,216,37.037946168587936,165,10,44.381674918912275
1.9838926832986237,394,1357,4,2,0.0,87,3.7322058910848517,11.386215110337577,0.29004133974563984,260,24.52688452248002,411,10,32.91494062145084
2.3268420113893415,217,900,4,10,1.2178650478667068,87,3.7244996917804345,8.523108019200365,0.32327040503485405,231,33.04745706870165,242,85,20.91950896908406
1.5618163315364566,309,1442,4,7,1.2375821134121863,91,3.5304499682813457,11.031698863123276,0.3754823833635534,236,7.077414475280328,36,10,27.471394079346037
2.291936455458682,134,1314,4,6,0.8010039923719632,87,3.3941943559007717,11.867278238875269,0.4166023922555034,242,9.012419042454292,157,0,32.349220186225374
2.544530592207033,141,1531,6,5,0.0,87,3.976589869468386,8.610183125416551,0.3407709145990091,205,21.593740390494453,82,15,26.06176071225851
1.5929880035553512,158,1253,4,7,1.365302969666729,89,2.2933580285358617,9.653252213297847,0.3399943320529044,213,17.805416527661432,348,0,32.268399478171624
2.050618048217228,184,1621,6,4,0.0,89,4.432069387857512,10.797030385550563,0.2500342842391821,231,24.658987692774254,81,0,35.17378804672623
1.6188873975024818,336,1451,4,0,0.0,89,2.251802144146689,11.29389937793891,0.30229885348141,238,26.495047622795802,50,10,35.34752101984203
1.6748484041889031,193,900,10,0,1.3185779546743184,91,2.661333336345413,10.943833248084713,0.29381528729733136,195,0.4139101690406193,1500,10,33.228806104046654
1.3583554304580117,275,1515,6,1,0.0,91,4.663099404597648,10.509431996889798,0.28706154512510135,264,16.868561008345512,623,0,37.91687432168613
3.13622931684381,432,1786,4,15,0.49667399664911427,91,4.122991776653979,9.302692223677132,0.37599769769903935,229,37.18468391340873,518,10,25.695130863394287
2.9241089773600932,206,1812,6,0,1.4499344810109251,89,2.8029163832265467,8.3934555656947,0.25778088730213405,199,14.79743844946509,132,15,21.580622287972883
2.4305117915414947,138,1186,4,2,0.0,91,2.5158926861054978,11.582471038873125,0.36360905403014177,192,36.41925033321414,367,0,45.45682561499904
4.015928519012435,159,970,4,11,0.0,87,3.1898080530123165,12.016482258853632,0.3685194635986832,244,28.19500910695319,82,10,37.17012439780109
1.8846912345833997,285,1880,4,13,0.8757914094495884,91,2.8081526538034476,10.663980795440105,0.33843543606082016,217,17.746929829838148,117,15,24.441347704973865
5.818932614125143,182,1643,6,16,2.2231547954562254,95,4.165842681443522,10.381670689614635,0.25728270767113154,219,18.3981295272794,43,0,12.642424604791884
1.8596061251393312,133,1159,4,10,1.2400004162560132,91,3.4058820717193483,11.199623850337373,0.2950589377694603,250,19.526048367191244,240,10,40.56621009360314
2.2018935024360946,587,1206,6,3,0.0,87,2.3352895386838006,9.909132403183868,0.30633438800795043,207,24.707674637355858,734,0,28.840781985056395
1.7520345806282547,346,1508,6,2,1.2464616071697245,89,4.059854986274506,11.160054821229531,0.26800967559342886,223,17.40818923305887,155,10,29.14721698670351
2.2940388315868065,168,1799,8,0,1.2923397725320447,95,2.8864382514237708,11.150333343376547,0.36539760207419314,175,27.19473758659453,379,0,28.82497673675485
2.697877154694309,483,1381,4,4,1.5862023261196896,87,3.314010966341872,11.498302097985873,0.3875561477439264,193,1.255149278399358,19,0,17.422982367657994
1.9350424465281728,534,976,12,10,0.0,87,3.294002208575954,10.29585250355408,0.2941026349297978,241,3.574997972255087,89,15,27.964479948970457
3.750360416727098,443,900,6,4,0.0,87,4.714058313823909,10.735640882093806,0.31591508484941583,196,29.2759679735884,784,0,35.34839691482184
2.1895635891758496,208,1212,4,1,0.36681053395717034,89,2.9151966680550374,11.454751939393383,0.3456594142123396,264,14.701357513002902,417,85,33.08788099228194
2.213710097568256,225,1206,4,1,0.0,91,3.3178519212816213,13.42637661428928,0.2890118243902902,204,30.37566160737365,387,0,42.68297372251079
1.4649935019353726,280,1106,6,4,0.0,87,3.1292921225013735,10.81884363339533,0.22,202,37.59194911773436,569,85,37.00120725946751
2.3314133603335683,175,1992,6,5,0.8221156375833734,87,3.7715506067047855,9.953665693788906,0.27162691156696833,261,24.79002976394893,1134,10,20.5714839965307
1.921469912800503,336,949,4,3,0.0,87,3.9394152578048782,11.079312095171977,0.32413484393278874,215,30.176540406449252,762,15,36.125669439962216
1.6276155560022103,259,1238,4,17,0.0,95,3.517174992812878,10.029803883881684,0.29311734820769386,233,0.3895023537089024,1070,10,39.838128577821784
1.5345450567585344,332,2249,4,0,0.6279582569992497,87,3.478411855759071,11.990462339485353,0.41059981280264457,232,-0.9695370092132372,36,0,24.311379357860222
