engine_size,horsepower,weight,cylinders,age,turbo_pressure,fuel_octane,drivetrain_ratio,targets
0.9839733301494853,129,1073,6,1,0.5781207446150864,89,2.857304226866047,40.55303599018088
1.8887042875120506,220,1706,8,18,0.0,87,3.955095911542337,26.867873977782782
1.9846844113070108,215,1592,4,8,0.0,89,3.32558272799191,37.59675166119876
3.0912415579391093,255,1533,4,1,1.11493970494443,91,2.8957291835161527,32.96629292015109
2.2570566844141635,302,1726,6,1,1.1306576588735249,89,4.270875013984265,27.574094670930545
2.2314686907624126,262,1612,4,1,0.9740092204248134,91,3.8259841866711963,34.90095974875887
1.155599429333169,286,1418,10,1,0.0,89,3.3615676556550165,31.577045042376646
1.7606364848811253,191,1067,4,4,1.2144749686714422,95,4.302452122140966,42.10957776805615
2.279348824352326,202,1198,3,2,0.0,95,4.479524307021374,42.76958738656759
2.103199339166302,320,2022,6,5,1.6548310131507526,87,3.788782101110356,23.78778533172966
1.3007769007925123,348,1595,8,16,0.0,89,3.1085579071836134,27.207827781224143
1.1415652665518043,302,1443,8,21,0.0,95,3.739677558831509,32.93918669712105
1.590251893987913,233,1352,6,1,2.226909911374791,89,4.234390341438415,32.2363409485715
3.2262797384883557,274,1829,12,0,0.0,93,2.6954446585972223,32.25688720186328
1.7996472786026032,498,1008,12,2,0.0,87,3.4639361039625176,33.22577210767574
1.8323323617375196,238,1658,6,0,0.8797028745123365,87,2.577224329552724,31.697695439791474
1.0588345027428279,273,1528,4,4,0.7284487138682416,89,3.2826068102192343,35.42857486974797
2.2665793299758015,418,1063,6,1,1.2482335768020134,91,3.903669471805682,30.456539111586004
1.6751376554621344,145,1022,4,17,0.8024306359071209,89,3.213625880957718,40.58967598488053
3.1246345932618973,237,1540,6,11,0.0,91,3.5246911495265882,30.62368285689347
1.9319871056500117,274,1506,3,1,0.8905149739649046,87,3.224692147281326,36.031900807320675
2.6152584715115736,222,1610,8,12,1.3384435735188238,89,3.6929634191796246,21.266980119114102
3.179391251531294,219,1969,4,0,0.0,87,4.219887119746168,34.76492561856176
1.8963492834511664,150,2188,8,4,0.0,87,2.712027032418817,28.38565575919163
2.6715360274877376,265,1958,4,1,1.1957633173509576,87,2.9762631161910846,30.460608706154485
1.6269113799622297,413,1276,4,8,0.0,87,3.6096221867619875,34.69518752603659
2.0156734343739635,339,1763,4,1,0.0,93,3.7184889011860762,38.94134829175051
2.412523353975529,334,1192,8,4,0.0,87,3.2531368879361944,26.164958123689694
2.34953084053695,357,1650,6,13,1.2808182946212319,87,2.6919200791839724,25.32036660617786
1.4034593528227821,203,1879,3,8,0.9447772152820855,89,4.228181738371486,36.15944576868397
1.8346306616346113,177,1594,4,3,0.0,89,3.6095017956950737,39.412644070215705
1.198728870973414,209,900,4,4,0.0,91,4.103852769028318,43.561062750758374
1.6134832288154672,267,1229,6,5,1.1373823554894187,89,4.694556586577807,32.4609298829042
2.293039234083454,208,1622,6,8,0.0,91,3.306554761550154,33.29775271256315
1.6093890506575532,234,1458,6,5,0.0,87,3.665709159556252,33.68395760744284
4.122521117935737,168,1511,6,4,0.8920412901212176,93,3.535094270057425,28.588266257175977
2.1949514795834877,353,1101,3,6,0.0,87,3.7361863729035063,35.29943929936127
1.7834292303523092,198,1556,4,8,2.066395126474593,91,3.867499329360464,35.556389093722316
1.941296161045798,241,900,4,3,1.8670401223194444,87,4.786146015666138,34.041842683353266
2.9081912973844375,108,1108,6,0,1.0556941491977858,87,2.738939650052912,33.94049710949293
1.710101160107313,319,1223,8,0,0.0,87,4.008833621316948,32.03682152567409
3.5274170755999847,167,1056,6,8,0.0,89,3.1952387001938707,32.05791546745198
1.8888531412201044,356,1462,8,1,0.0,87,3.4885046197195906,28.70424524059165
3.1594480157638136,217,1969,8,4,1.0501809910810125,87,3.7666913852664674,20.920692758321778
2.2340256429726986,211,1904,3,26,0.0,87,2.6065089316861143,32.86158718760055
1.6193706772419392,427,1979,4,3,0.3,93,2.7308047282898507,35.289101259468524
1.8404346288421864,155,1693,4,3,0.0,87,4.503745050688597,36.782439974033544
2.283294454334043,257,1356,6,5,1.3891031435225873,95,3.5044779691625187,33.27945197735095
1.79792818134092,175,1347,8,3,0.0,91,3.2280033965277175,34.835644225851304
2.5226323033090146,363,1611,4,2,0.0,95,2.9919190617343743,38.606474204746824
1.6829704708039208,322,2021,5,14,1.5457573169739252,89,3.4179753083843027,27.890830599353226
1.1025146594722908,111,1980,4,18,0.0,89,3.0990313850945865,37.95470304058037
1.2975226505150732,196,2138,4,12,1.135986773021222,91,2.1785161232382224,34.5440737404273
1.4700795084706255,178,940,6,18,1.379947630454642,87,3.5921280997552283,33.49264556879632
0.9013038440094131,183,900,6,21,1.6841077300995972,91,3.7354288715029047,36.24749817867259
3.362765905158526,293,913,6,26,0.0,93,4.216804172781838,32.5726907404999
1.079685373030095,418,1530,12,5,0.0,87,4.379363502633614,30.793786962254618
1.4618439308944684,158,1147,4,1,0.0,89,3.584819219290983,43.311181176884254
2.521971403673118,202,1620,4,1,1.0124899360920843,87,4.242449923292402,32.85757799030371
1.6830689371289127,254,1969,8,4,0.0,89,3.2809031733246803,28.173526370915678
3.8943149369014742,156,1455,4,5,0.9088405043982015,87,3.8614613477794113,29.6438551273412
4.230769568699313,291,1694,4,4,0.0,95,3.906103595232716,33.31265429922735
1.5190783971986954,247,1262,4,10,0.3,89,3.059773864134841,37.812296278630996
2.0442562153117234,132,1698,6,2,0.8322919578036603,89,3.1841293127576997,34.33454225812208
3.7221382662011795,228,1216,6,3,0.0,91,3.6474013635133984,31.431523750674625
1.528201567613184,232,1243,6,19,0.0,87,2.8045157278482016,32.60541286520476
2.794429566180746,243,1430,4,0,0.0,95,3.820576829845234,40.84243161924685
1.32148346411784,216,1288,5,9,0.0,89,3.7037490674765987,37.40536848464834
2.4061293867593827,175,1390,12,2,0.0,89,3.24131218836433,35.088812874636794
2.659672428470781,354,1480,6,5,0.0,89,3.8967509393772515,28.85192119966714
3.3309871216083557,156,1779,4,2,0.8724406881618123,87,2.7445858526272486,31.04148457275682
1.2879324230531262,236,1583,6,0,1.137708645768279,93,3.502549479426095,36.97090990375498
1.9005103481457293,184,1646,8,0,0.0,89,5.017964906660594,31.20395856529872
2.1112131317770597,158,1751,6,7,1.4452345430338374,87,4.609704616373051,27.170824225330897
4.929488651058388,447,1658,6,13,0.0,87,3.770601085227265,20.219291169047395
3.2293947903046805,264,1779,10,0,0.4267484383623209,95,2.2968961315582668,29.3364254323852
2.3370871005842284,129,1208,3,10,0.610291151446307,87,2.0,37.398162752917514
2.236632059493797,269,1177,4,8,0.0,87,3.9169467371006825,34.82242566112013
1.045325314300936,158,1735,3,3,0.0,91,2.6325459180560813,40.77808303578378
2.3439612449934057,258,1715,4,18,0.9544896232265312,87,3.3913613760138936,29.468082797828117
1.1840495517049543,264,1101,8,2,0.0,93,3.0072401601781307,35.01287855662808
2.060836961356974,376,2007,4,1,1.3541498679046362,87,3.1855123540384342,29.978449907209047
1.8040342887116372,130,900,4,2,1.390607833172277,89,3.688663509112359,41.97693462776387
1.9271640593696753,203,1219,8,2,0.0,91,3.2739347626290836,34.910467373289656
1.480542546362838,317,1536,4,1,1.4241580478790317,91,3.2602598196668033,36.89938713262649
1.4565142225005567,167,1783,6,1,1.5545078526068916,87,3.752078111006458,32.6696279220612
2.7671333314064364,185,1442,6,1,0.0,87,2.650225948408822,33.180305550806544
2.193216213176387,239,1890,4,5,0.0,87,3.610750134052372,33.77330811898233
1.5224448552870782,168,1611,4,8,0.0,91,3.3859908845792344,40.88758855165799
1.7096150733923823,297,1804,6,3,0.0,89,3.6004504155622423,33.589941739945665
1.8210709920444297,301,1261,6,1,1.2838716528856244,87,3.5120799334022936,30.809167378943766
2.036177164718985,232,1507,6,8,0.5437917029428908,91,2.900625452239559,33.79759890371707
2.875763664329155,218,958,4,6,0.0,93,2.2514638931950084,41.570102710138634
3.2138541334002264,232,1643,6,0,0.0,87,3.7300190764248717,29.875901651263703
1.8008322241505883,373,1355,4,0,0.0,87,3.850876899226989,37.47577825688266
2.0608398088533684,266,1172,10,2,0.8176552759706219,91,4.032729848696005,29.073114898881496
2.5783811470257563,275,1324,4,4,1.5209556735218142,87,3.762679771124545,29.127966122248164
2.140878893113606,373,966,4,10,1.0033782153892707,91,3.1333088361325503,36.51799410466982
1.3168122448752992,226,1584,6,3,2.0814986174085868,95,4.033810283717064,35.958840917028255
3.903126725079069,335,1056,6,6,1.756436618204948,89,4.2099441416901975,22.03907672905548
2.300907336477793,136,1372,4,9,1.8456925440019798,91,3.027549025456328,36.71480629369661
2.6924807124790235,321,1485,4,5,0.0,95,3.8830213058569916,37.19718413940912
2.0445129864470486,317,1521,4,3,0.0,91,3.8968654179556497,36.70834652384697
3.8327721999461595,199,1326,6,1,0.0,87,2.9874197499659254,30.34109695690142
2.3015053840419957,194,1309,8,0,1.26053619100888,87,2.591651435100117,28.870092392306713
1.0031784355577058,240,1561,4,3,1.6512597571586174,89,3.675153883560783,35.725557865171844
1.0741821235500206,359,1753,3,4,1.6993207086933748,87,3.3581686869928413,31.60047282493589
3.7782210390250466,273,1404,6,5,0.0,87,3.723564045263707,26.438052707282832
2.450672370559685,251,900,8,10,1.1064560328227988,93,3.213742371789964,30.297347258010262
2.5373894282538463,157,1728,6,1,0.0,89,3.5507265803715904,32.45506788104698
2.692108095848617,198,1513,8,4,0.0,91,2.2412229090433815,30.320561295503175
2.2979598475189342,224,1476,4,2,0.0,87,3.726888301359904,34.71254871522156
2.025931954052361,313,1550,4,10,0.0,87,3.435792230790355,33.47416675533867
2.585397271285257,132,1770,6,1,0.0,91,3.147518805893718,34.27187597733254
1.1618738013655265,250,1728,4,0,0.0,93,5.406873992807216,42.99681638435702
1.3606121362002028,206,1942,4,6,1.2226682829649815,89,4.1055240210248884,35.10131114945459
2.7013086851712087,198,1514,4,0,0.690211347041695,93,3.1019017963996176,38.702225867139525
1.63692492363866,206,1241,4,2,0.8201461420100549,91,3.2937671019845487,41.04339937943993
1.998322404322533,180,1084,4,3,1.3401468512177712,87,3.0428787316432615,36.83190870161281
2.7385627949729376,325,1317,10,17,1.3288036790153572,93,3.798420509879369,23.519712280124338
3.673337016839205,296,1176,6,25,0.0,93,4.183521312221193,28.820982595431513
1.7395358808610646,113,1455,3,5,1.171111176746852,91,3.4875583846627634,41.865000239173476
1.8972271586912581,274,955,3,4,1.492450414060947,87,3.7042488295420783,35.880311652793004
1.9137243273046356,161,1261,3,11,0.0,95,3.615994183829886,43.51750947597846
1.7710130489641007,188,2020,4,12,0.0,91,4.347109285062924,36.61900443877033
1.32132353583709,132,1327,4,20,0.0,93,3.988839077178471,43.139258204868334
2.893265707646517,206,2023,8,0,1.0784410127387791,93,3.168424810050541,25.617156287616783
1.3004942567477435,223,1804,12,5,0.0,89,3.866800605688326,33.96286323915145
2.4851844733860413,192,1725,4,6,1.2423528068825986,95,3.2453397950255876,36.56956476939351
2.5157701770067127,169,1489,8,20,0.0,87,3.9396151825865107,25.350748261891145
1.898660557626612,218,1023,4,4,1.4373780037537973,89,3.1930649830475883,37.88977179929445
2.306424881916734,226,1839,4,3,0.0,87,3.729452784818842,33.455386747208834
3.1430806729624603,200,1907,4,19,0.0,89,3.0157434679745534,30.885884844860435
1.7538881944300069,140,1320,8,5,0.0,87,3.862076463470817,32.50877313954453
1.3010192907818126,518,1618,6,7,1.3526673962883873,87,4.070443990979965,26.3660616144657
3.711887820587568,195,1548,5,3,0.0,95,2.590466939684234,35.600334651429144
1.370173197907947,197,1284,4,2,0.0,91,3.4746459267771965,41.71580101193503
2.1724562077867127,118,1712,6,12,0.0,89,3.258887925973093,34.40889571490632
3.212530467983962,218,1113,10,6,1.31099921098417,91,4.073291967587417,25.741407493678103
1.1021990009518239,165,1004,4,1,0.0,91,3.1598488264226647,43.959656098534744
2.2880384452981106,380,1932,4,1,0.9120797315588192,87,3.8013850735953416,28.68410321505408
1.4897096782229038,347,900,4,3,0.0,93,3.6807698714651975,42.90650357872735
2.0992744567275263,220,1507,12,8,0.0,89,2.6157828858920755,32.93527899032341
1.779104163292531,120,1821,3,19,1.428256462464912,91,2.7183982577706662,36.510853382896656
2.1351441501634967,248,1497,4,0,1.600132400091362,89,3.1790893819197277,36.0160034686
4.400009583050066,123,1385,4,0,0.0,89,3.502500342448173,36.500146232278986
1.539877488476121,156,1623,3,2,0.0,87,4.529652512878506,40.28328336028013
3.1873683486760327,408,1631,4,26,0.0,93,2.747361950155767,30.869964585974607
4.835824628926971,144,1402,6,1,1.0320327751239102,91,3.9045609689422456,27.942422765189253
1.2642899505299037,398,1862,4,0,0.0,89,3.105055943286481,36.13355632222236
3.016258025722075,328,1676,4,0,0.0,89,3.0012204599764725,34.33586515812627
1.68715659128601,473,1306,8,7,0.0,91,3.3423401659399374,30.53484858922809
3.3185565050402146,267,1100,6,1,0.0,87,3.5718455813476293,32.19082247885671
1.71191524053786,351,1594,4,3,0.0,91,3.9795590676659045,38.2509034548405
2.0768793920503152,464,1392,4,6,1.20889270104287,93,3.525064050527202,34.940197783017645
3.7578579922744506,279,1607,4,3,0.0,87,3.599986750054766,31.545404761473755
1.6224560701719077,229,1705,4,5,1.0119839315445296,87,3.9056522337202813,33.87768348974739
1.734469361960242,207,1597,6,2,0.7581497143920994,87,3.180085734423426,32.796334289978546
2.764580193546894,266,1851,4,1,0.8114273516950192,93,3.0610676334177573,35.177078542797005
2.983045964404919,239,1712,6,1,0.0,87,3.766070148023998,30.36326549731162
3.439188992440437,371,1770,4,2,1.3581023070506202,87,3.1996253996483968,26.19321662595673
1.4053205288129593,253,1143,8,1,0.0,89,3.0208949462559036,33.27342162357616
2.2636601924756725,158,1666,4,3,0.0,89,2.650911773599957,39.32295361777419
2.0119866137177995,159,1270,4,10,0.7510037724630312,87,3.382279782187968,36.92136936302696
2.2454457619740955,237,1382,3,0,1.8953082147238396,89,2.5114806736594444,36.05881833150178
1.4860774672860886,201,1265,4,9,0.0,87,3.3575398468296145,38.218764049223886
1.264218549973096,294,1154,5,22,1.1324361386882964,87,3.683587247297819,32.08740838648459
2.0021108667714445,151,2146,4,7,1.0005048640837897,91,3.307915593608683,35.99749726487403
2.0584413218604265,454,1733,4,3,1.225180507419554,91,3.197176098545439,33.405185122959274
1.4548250630017703,186,1972,12,14,0.0,89,4.239472360528397,33.70965664926423
2.0611873263485165,233,1277,8,1,0.0,93,2.826182426327291,35.327122952171095
2.466409129745286,294,1871,4,4,0.0,91,3.0621015773431615,34.5840326439281
2.4301130487054365,353,1539,6,4,0.0,87,3.661995931779586,27.595521192977788
2.1903217943445012,200,1550,8,4,1.5368106135880617,89,3.242150605030138,26.82313051166043
1.4832253472348027,175,1572,6,4,0.0,87,2.096025861058484,33.64415711053734
1.9132141010095345,385,1360,4,0,1.5461818775685447,89,4.044472324956512,34.27665216509596
2.9035550776040795,173,2083,4,0,2.504320743477825,95,3.5553596589611796,31.95760381006341
3.0172806789742,404,1511,12,0,0.0,91,3.9565807338299104,32.64371290346052
2.0419170309659407,322,1870,8,8,1.2554104185133366,87,3.7314093344014982,21.041192450303246
2.349335481440629,475,2030,8,1,0.5630592665454932,95,3.217664302518007,27.87780437637443
1.6058573053600016,237,1268,6,23,0.0,87,3.2622583995437044,33.17865205102174
0.9158477019931771,320,1662,6,0,0.0,89,3.232938110747698,34.875933390591335
2.8915590700406404,225,1031,4,12,0.0,91,3.9163132066652744,38.05200475983627
2.078785442111183,170,1584,4,9,1.2622052671958746,87,3.81828227929398,32.64262524396722
3.6628764643651905,222,1864,4,1,0.0,95,3.6794753375606115,38.35760196698274
1.904080575975427,333,1705,4,3,0.0,89,3.6910795000260657,36.11286617704642
2.5260267548544544,287,1558,4,4,0.0,93,3.166200467856422,37.370569074702104
1.2672279616934161,330,1046,4,4,0.0,91,3.8738375489242625,40.82976089044978
2.343162865277912,293,1192,4,0,1.6911138236207928,93,3.5930901654500853,36.59388176896479
1.1944869504246967,217,1923,6,3,1.5236260654611775,87,3.286666500224599,29.189983276961083
3.2779670272298667,116,1165,6,2,1.5091862190191632,87,2.7733943849834226,28.4216090183983
1.7049423855191974,225,1353,4,4,0.0,87,2.737621078591057,37.65156490772635
2.03134596161919,274,1183,6,3,0.0,89,3.491171341793475,34.60464376783186
1.586679420958953,443,1471,8,3,0.0,91,3.2766327211439563,30.560404392357235
1.3052403425994838,226,1427,6,3,1.465153171585101,87,4.065586203966898,32.9259133313283
1.5179391395681228,315,1505,10,3,0.0,87,4.106564113668778,28.95291807556417
2.020086140074033,188,1301,4,0,1.3209710933157672,91,2.577233370217222,40.123308401236756
2.7469360998437082,261,1437,4,15,1.7279623849396244,93,3.3502968203720496,30.770302757266577
2.6546767999084504,218,1861,3,21,0.0,87,3.726715314412608,30.85083191969656
1.8965396594411001,214,1890,4,0,0.0,87,3.9694793431695605,36.013188078525914
2.0885218559503187,435,1944,8,8,0.0,87,4.07356579391181,21.071564832295152
0.9819482771596699,186,1581,6,11,0.0,87,4.219128684922485,34.13449221826471
1.9927482775645549,192,1206,5,3,0.0,89,3.9781977755119504,37.262566518909765
1.9628037652220705,410,1829,6,2,0.0,91,4.2530899612953155,30.229987026350493
2.697113539862364,121,1613,5,2,0.0,93,3.3997500459399426,38.09419391113442
2.779035656112089,223,1204,4,7,0.0,91,4.492060486176224,38.83217787340218
0.8,393,1569,10,0,0.0,87,3.7867103145746346,30.450369265692807
2.7342563898470438,285,1333,3,0,0.0,87,4.222295401686789,37.609441572656216
5.93488585625096,254,1569,3,4,0.0,87,3.155940267832737,30.34278603586101
1.7723528007845297,177,1142,8,12,0.0,87,2.4080928008896336,30.95651065251169
2.9736371855763055,115,1975,8,2,0.0,93,3.02336862166752,29.583859190794907
2.4945860564383544,162,1926,4,23,0.0,87,3.0182672299462,34.37169188787268
1.3871186078510462,310,1100,4,6,0.0,87,3.2812472007097218,37.57367339171646
1.1918602488430523,275,1415,8,14,0.0,87,4.646574378770942,29.321514451002628
1.5907627787233474,295,1709,4,3,1.2555390367341244,89,3.029723216951717,33.481386456510315
1.9257527710112672,288,1691,4,4,0.9501178241918048,89,2.910820608125892,34.59957949256647
2.3935850324281684,321,932,4,5,0.0,93,2.441902258467418,40.46305237200178
2.64337302215503,177,1479,4,1,1.2861451618274589,93,3.1739665602178464,36.87978309911191
1.9554790697006816,453,1260,6,10,0.0,89,3.928665226393492,30.546909261197808
1.1219247238866747,317,1510,6,19,0.6208056206184924,89,3.5126583889012295,30.97607815171007
1.2984439315537628,243,1223,4,1,1.584868346243381,93,2.9119830811194416,39.75633535932385
1.6553820665802605,307,1840,4,13,0.0,87,2.9243466526865367,32.661732567747094
2.080898150828783,481,1620,8,1,0.6600327435808017,91,3.8085080395099453,26.199630154702668
1.999504197731186,331,1447,8,11,1.5454633003954688,91,4.241151906610783,24.29179710179552
4.493463122298379,116,1279,8,7,0.0,91,4.1858882768196155,27.819330347764858
1.5094416939634123,342,940,4,8,0.0,87,3.459836993626686,37.706422645011
1.9732367218070368,199,900,6,0,0.0,89,2.9686426499907643,40.35994686855719
1.5960445448044325,191,1627,4,19,0.0,91,2.730474631858664,37.96077267289126
1.3524232713757607,103,1787,4,30,0.934114430368318,93,3.4766755641453155,39.07016847936141
1.0107244354758258,178,1035,4,1,0.8591475958949426,95,2.991298814987994,44.79621146305785
1.5599669111338963,126,1888,12,2,0.0,91,2.6174421182086647,36.363957646157004
1.2618279308892195,183,1105,5,0,0.0,87,3.9371743042185527,40.67524545861474
3.631613180631336,379,945,6,0,0.0,89,3.2142629332650663,31.505634606635077
2.930290250762221,266,1452,12,2,1.2603653625614937,87,3.025914318570769,25.220307688051136
1.8094214927240486,184,1612,4,14,0.0,93,3.1224970936339576,39.35297818876808
2.472311967687872,230,1741,8,14,2.0960107271678607,89,3.578882493764441,19.430932043704985
2.501607852251266,212,1911,4,13,0.0,87,2.8490267843084776,33.6885012620731
1.8946468460706658,240,1222,6,5,1.702353251852688,93,4.305553501291813,33.43282365014264
4.422060251143977,117,1670,4,8,0.668480837199342,91,3.023328841412747,33.482987123043415
5.196639437603773,235,924,12,1,1.2936668831405305,87,4.369833517141474,22.520760475433544
2.385274009780784,231,1028,6,5,0.0,93,2.0,37.39872875349079
2.2345236466097242,228,1851,4,1,1.4408876926827707,91,3.964536122401666,32.612738899786514
3.1529212296050946,211,970,4,6,0.387127377082487,91,3.660222216264617,38.12391247424834
2.3700648611000648,347,1852,8,14,0.0,87,4.219901031943354,20.775325240384216
1.6732423383840889,271,1589,4,0,0.0,93,3.6125946229513044,42.35365320358908
2.460064592485888,322,1105,3,7,0.9617849288925162,89,3.8408588797068473,33.475511287553076
2.559107496558719,343,1545,6,6,0.0,95,3.543797917094559,32.09890595680157
2.529292250718358,175,1296,4,7,0.0,91,3.3900888369468425,38.093610830273846
3.3907581999639085,252,1251,4,1,1.4000191629874974,89,3.5819023578463005,32.93324274720265
1.8717981714018588,263,1538,4,5,0.0,87,2.9160142104364075,35.34911994317898
2.086413862802358,411,1748,8,1,0.0,87,3.3031786094005606,25.982127412697654
1.3746468925333697,262,1466,4,11,1.205320801596388,87,3.085853896120581,32.92226019836055
2.053247726035719,197,2127,8,0,0.0,87,3.726089235914223,27.99597564611297
1.7523073197345451,129,1299,6,11,1.2775716075438475,89,4.015724271767291,33.74458147463109
1.4104083673943784,283,1743,8,8,0.0,91,3.663074395453875,30.286529082831464
3.0203038865009466,133,1227,8,6,1.0346212907332106,87,3.5785150658497313,25.974817292617818
1.301990243879742,261,1259,6,2,0.8604745760738955,91,4.331136616087402,37.32475597721158
1.858998380635479,208,1753,8,0,0.0,91,2.503336531964112,32.74191824867556
1.2061850926703748,300,1302,4,14,1.1304536269173437,89,3.1873628139083254,34.40783705805291
2.9749838351756797,210,1463,4,0,0.8868056639283589,87,3.3516828337585145,32.772013144789895
2.8208804158398193,150,1008,8,1,0.0,87,3.801528962082828,31.144908287857106
1.3068941766840265,277,1987,6,2,1.2521951700051328,89,2.957899317230381,29.30891649599679
1.3479021868702754,266,1621,6,6,1.4890735721662534,91,4.13740638802675,33.38644294670263
2.65108024115815,216,1288,3,2,1.349114738468791,91,2.910767337044948,36.23760350711412
4.745427149418228,173,1470,4,1,0.0,95,3.7278058924313138,38.055658523653356
1.4769581503772324,186,1107,4,4,1.0834337121516207,87,3.5882695783286347,38.01568766992639
1.9325161042278587,217,1031,10,0,1.2595641834562934,89,3.685678594377574,31.70593355203969
3.3865738029343397,484,1241,6,1,0.0,93,2.8003373877698463,31.69220412024677
1.7753017181411177,172,1152,8,5,0.0,89,3.4425030474399776,34.18662728561692
1.8408018650989226,335,1648,12,5,0.0,89,4.062445238622718,30.651791328560563
2.944911906226456,433,1756,4,1,0.0,87,4.09771844137695,32.090541689351724
2.0293921398122237,246,989,4,6,0.7386995090605827,87,3.8723825935100478,35.91981355645245
1.2837289138859884,291,1310,3,0,0.8476095765650489,87,3.7140125828183486,37.884942739080614
2.7448867481779526,319,1145,3,0,1.1041174396707425,89,4.016416864614305,35.34900215715777
2.393205048488225,124,1643,6,5,0.0,87,4.052310188772464,30.899822516833517
1.7543271562575584,386,1322,10,8,1.3581403472102547,89,3.560643584076509,26.323199330697886
1.0859306190578182,293,1621,8,0,0.0,93,3.568379513798564,34.63031716149423
0.9635788610219712,328,1547,4,2,1.1112518253517716,87,2.869548833329372,34.80963155853638
1.5903031343203706,196,1817,6,0,1.0975719315872945,95,3.7877558474707342,38.43223543501835
1.9501978915780476,179,1967,6,4,0.0,89,3.9534968071884524,32.42069434539755
1.9608261847026698,207,1479,4,3,0.0,93,2.0878612287545124,40.41875168120741
1.6621797589521747,187,1093,6,5,0.0,87,4.359423526313302,36.07571679898782
2.8228006915653197,196,900,12,3,1.7952808438057257,93,4.393992424787604,33.91358226357336
2.355930450795592,396,1765,8,7,0.0,93,4.617156077841298,25.734503398944852
2.808114224145686,348,1541,4,2,0.0,91,3.745292237229987,34.83701484516646
2.522916044757476,392,947,4,9,1.2164399901527774,89,3.387257997418486,31.491744521524307
2.3149110311257926,156,1420,6,12,0.0,89,4.148302447832161,32.554110353188214
2.8869869743597367,405,1258,10,3,1.1108589568294194,87,2.778044708115452,20.426766420977707
2.0447645815285447,230,1270,5,30,0.0,89,3.617446345613058,33.98607725747919
3.3035160571473634,158,1837,8,4,0.0,91,3.5468639309924668,27.925793740297625
3.152388082261271,312,2108,8,7,0.0,87,2.0,21.453672854482367
1.9422401831542602,274,930,6,5,0.0,95,4.071155199887786,38.70476523690012
1.9397220146513996,406,900,6,1,0.0,87,3.5951299818245284,34.782806239502385
2.1411099153149107,470,2170,8,2,1.3693255295328823,89,4.0501896467564835,19.260555815789086
2.032331566425351,337,1991,6,0,1.2405536390922278,87,3.2425153852301034,27.3652579152267
1.7772254626786261,252,1679,4,3,0.0,91,4.034200431736048,39.12050769483253
1.8320872806922266,226,1125,6,0,0.0,91,3.0800397468219516,39.403506457697944
2.0983005184611163,261,1291,4,3,0.0,89,3.450355469331866,38.211271308889316
2.9157000429071482,206,900,12,0,0.0,95,3.9437752893799667,40.80132106376126
2.111272378883173,397,1873,5,3,0.0,89,3.3157341204193433,31.64636675837992
1.4326094208239106,282,900,4,0,1.1608968118028005,89,2.4097290555437363,38.5136487912623
3.1129706838609477,107,1406,10,0,1.4265417646360912,87,3.205782546638668,25.856764347311124
1.7588819028745488,240,1468,8,3,0.8163608252971666,89,3.9234127728255794,29.602419588704976
1.014737228331656,276,1278,4,0,0.0,95,2.8906289851252356,44.34382530458804
2.630221657586142,304,1900,4,19,0.8580010843977225,87,4.196379392616183,27.362435635273364
2.6872832416012926,192,1268,4,8,0.8772883046490099,89,3.185907506935508,34.0782598817675
1.0606693539151466,123,1727,6,2,0.0,91,3.767833407267126,39.07722163157585
1.564275779100094,219,1549,6,6,0.9922324674903621,89,3.540804474764466,32.985711244574446
2.3816205741274343,260,1519,6,13,1.1907807537190649,91,4.2285059047445435,27.408037517508
1.3761151507888878,168,1323,6,1,1.224589063892429,89,3.459622434223452,36.1336383327892
1.7586676480778987,242,1469,6,1,0.9316926417384358,87,2.9794110912143883,32.43732423699399
1.8846704712511637,231,900,5,19,0.0,95,3.5531632343051407,42.12814605410393
1.7679518427814447,246,1272,4,9,1.2617618433927114,89,3.9127331344086156,36.4373088744463
3.1488088887806445,162,1682,12,4,0.0,89,3.8764091723696734,32.25555208389198
1.0141438761734805,295,1111,5,1,1.1635358880249473,87,2.3120488318340615,36.26231454017055
1.3357023682821396,364,2004,8,0,1.3593950680597324,87,3.3079844736863366,24.8416417886678
1.5313293536163417,173,1041,8,2,0.0,87,4.911232089236144,33.76393773114687
1.831554034203197,387,1442,6,6,0.0,89,3.879186305083727,31.16045142102315
1.202556667840154,332,1343,4,5,0.0,89,3.162200371448471,36.3559555409287
1.2474170163416076,222,900,6,0,0.5064808039651976,87,3.1124549454452897,37.52995539023524
2.4734128262010504,315,1469,4,11,0.0,93,3.959380788979364,35.72728793751718
1.1696022320060635,307,1450,4,0,0.0,89,3.066173153090769,37.67736171525583
2.1686026776771663,161,1893,4,0,1.7444115883627391,87,3.643924135982508,33.181675508755646
1.8859697344536133,299,1768,6,3,0.0,93,2.526620167229107,34.95422313705992
1.2694953861567548,138,1072,4,2,0.0,89,3.6898771454934747,42.97813713527257
1.3596645333528763,178,1706,5,1,1.634721437274497,93,4.056025797108072,39.402967783390714
1.7652454811407097,154,1995,4,16,1.6396897974119597,89,3.514549593732663,33.611328781905534
2.115603725653464,224,1344,4,4,0.0,87,4.233155614375146,35.19256310894009
3.0558170136798637,126,1563,6,10,0.0,87,4.100340381085317,32.32645566629824
2.2025781713653734,302,1293,10,10,0.0,87,3.537513225590268,26.19632786094412
1.9647685628394191,258,1367,4,0,1.209959719172014,87,3.875361996136956,35.66738318759971
